empId,employeeName,type,status,location,territory,grade,account,sections,seating,projectManager,reportingManager,changedBy,profileTitle,designation,category
2159,Tasha Stehr,Contract,Active,West Davin,Nevada,L1.2,Account1,Section2,Seat7,Johnnie Armstrong,Amelia Gerlach,Admin,Chief Group Representative,Producer,Management
9851,Janie Rau,Contract,Active,Port Arne,Louisiana,L1.1,Account7,Section8,Seat25,Frederick Rippin,Allan Lesch,Admin,Chief Usability Engineer,Designer,Operations
1418,Dr. Luis Renner,Contract,Active,Washington,Wisconsin,L1.6,Account6,Section7,Seat1,Juanita Strosin,Patricia Stanton,Admin,Internal Optimization Engineer,Agent,Engineering
7295,Ramona Murray,PartTime,Active,Grantville,Oregon,L1.2,Account1,Section10,Seat68,Wilfred Schultz-Jenkins,Herman Medhurst-Lakin III,Admin,Principal Group Analyst,Designer,Operations
7300,Miss Sheri Hermiston,FullTime,Active,Youngstown,Indiana,L1.6,Account7,Section8,Seat66,Becky Stamm PhD,Daryl Waelchi,Admin,Global Applications Director,Specialist,Management
4851,Mr. Ronald Shields,FullTime,Inactive,Uptonside,Wyoming,L1.1,Account9,Section10,Seat100,Teresa Deckow Jr.,Shannon Ritchie,Admin,Direct Optimization Supervisor,Consultant,Quality Assurance
3980,Edmund Johnson,PartTime,Active,Raynorchester,Nebraska,L1.4,Account7,Section8,Seat78,Diane Heathcote,Patsy Kovacek,Admin,Human Research Supervisor,Engineer,Engineering
4245,Beverly Wolff,Contract,Inactive,Karinaborough,Ohio,L1.5,Account6,Section7,Seat61,Mario Friesen,Mr. Chad Weimann,Admin,Customer Solutions Coordinator,Representative,Management
4945,Corey MacGyver,Contract,Active,Gulgowskiville,Nevada,L1.3,Account1,Section10,Seat63,Hector Collins,Johnny Tremblay,Admin,Direct Directives Facilitator,Technician,Engineering
5679,Jermaine Spinka,PartTime,Inactive,West Kameron,Massachusetts,L1.1,Account2,Section8,Seat84,Greg Carroll,Miss Darla Donnelly,Admin,Customer Operations Agent,Facilitator,Operations
8886,Joann Von,Contract,Active,Georgiannaport,New York,L1.1,Account9,Section8,Seat27,Miss Sandy Wilkinson,Alonzo Donnelly,Admin,Dynamic Markets Agent,Producer,Management
1169,Ollie Cummerata,PartTime,Inactive,West Ilenestad,Hawaii,L1.4,Account5,Section10,Seat6,Keith Nikolaus,Eva Kulas,Admin,National Accountability Officer,Associate,Management
3970,Megan Altenwerth,PartTime,Active,Fritschfort,Vermont,L1.6,Account8,Section10,Seat50,Rex Greenfelder,Michael Emmerich,Admin,Regional Identity Executive,Engineer,Operations
5264,Krista Muller,PartTime,Active,New Eloisaville,Missouri,L1.2,Account5,Section7,Seat54,Drew Wintheiser,Gretchen Steuber-Parisian,Admin,Investor Configuration Specialist,Executive,Management
2853,Alex Bradtke,PartTime,Inactive,West Columbusfurt,Vermont,L1.3,Account6,Section10,Seat96,Salvador Reynolds,Bobbie Torphy,Admin,Direct Implementation Developer,Producer,Management
3937,Mr. Doug Mraz,PartTime,Inactive,North Samara,Arkansas,L1.5,Account5,Section5,Seat15,Mathew Pouros IV,Rhonda Christiansen,Admin,Regional Intranet Associate,Engineer,Management
1310,Lucia Walsh,FullTime,Inactive,Marcelinofield,South Dakota,L1.1,Account6,Section3,Seat88,Tami Franecki DDS,Chris Ruecker,Admin,Dynamic Directives Technician,Analyst,Product
1621,Manuel Gulgowski,FullTime,Inactive,Garettfort,Pennsylvania,L1.5,Account3,Section1,Seat34,Tami Leuschke,Sophia West,Admin,Lead Data Developer,Officer,Management
1846,Jody Okuneva,PartTime,Active,South Ellsworthhaven,Oklahoma,L1.4,Account3,Section5,Seat8,Lee MacGyver,Gwen Bechtelar,Admin,Global Factors Producer,Analyst,Quality Assurance
9021,Mr. Shawn Sanford,Contract,Active,West Kody,Oregon,L1.2,Account1,Section10,Seat59,Julie Rowe,Ignacio Daugherty,Admin,Human Communications Associate,Officer,Quality Assurance
6945,Genevieve Stiedemann-Johnston,FullTime,Inactive,Rauview,West Virginia,L1.3,Account6,Section3,Seat84,Gina Renner,Freddie Koss,Admin,Dynamic Operations Assistant,Liaison,Quality Assurance
9354,Ramiro Spinka-Kertzmann,Contract,Active,New Lilliana,Mississippi,L1.2,Account1,Section7,Seat42,Susan Toy,Emma Schaefer,Admin,Global Operations Designer,Officer,Management
5599,Gertrude Koss,FullTime,Active,Paucekshire,Mississippi,L1.4,Account7,Section1,Seat84,Russell Doyle-Medhurst,Clint Wolff,Admin,Product Factors Developer,Developer,Engineering
8412,Silvia Fritsch,PartTime,Active,Port Elisetown,Ohio,L1.3,Account5,Section5,Seat83,Cedric Buckridge,Mrs. Rosemary Bode,Admin,Corporate Brand Specialist,Producer,Management
9485,Jenna Goldner,Contract,Active,Weissnatfield,Utah,L1.4,Account5,Section1,Seat17,Marlene Quitzon III,Daniel Yundt,Admin,Senior Marketing Producer,Technician,Operations
5643,Tyler Bashirian,Contract,Active,Baumbachfort,Minnesota,L1.5,Account4,Section1,Seat84,Dr. Eloise Leuschke DVM,Lillian Corwin,Admin,Senior Accountability Supervisor,Manager,Quality Assurance
3406,Mr. Ken Lynch,FullTime,Inactive,Mayertview,Utah,L1.2,Account8,Section1,Seat4,Susan Thiel,Miriam Yundt MD,Admin,National Functionality Executive,Consultant,Management
9722,Edward Walsh,PartTime,Inactive,West Godfrey,Montana,L1.6,Account6,Section5,Seat1,Lynn Rohan,Marcia Wunsch,Admin,Corporate Infrastructure Strategist,Liaison,Product
1650,Dr. Clifton Hansen,Contract,Inactive,Port Maudiecester,Mississippi,L1.1,Account3,Section3,Seat43,Ricky Ward,Grace Leffler,Admin,Customer Tactics Administrator,Representative,Engineering
6924,Lamar Langosh,FullTime,Inactive,Dickinsonside,Nebraska,L1.3,Account10,Section6,Seat53,Mr. Timothy Russel,Kristin O'Reilly,Admin,Investor Identity Supervisor,Associate,Product
6298,Mr. Alonzo McKenzie,Contract,Inactive,New Daronfield,North Carolina,L1.3,Account6,Section10,Seat2,Jimmie Murazik-Hahn,Hattie Yost-West,Admin,Forward Factors Coordinator,Liaison,Product
9638,Iris Dibbert,FullTime,Inactive,Lupemouth,Alaska,L1.5,Account1,Section8,Seat26,Alison Emard,Joseph Towne,Admin,Corporate Accounts Assistant,Manager,Product
5117,Donald Blanda,PartTime,Active,North Ferminborough,South Carolina,L1.6,Account2,Section8,Seat70,Mr. Sheldon Baumbach,Darryl Steuber Jr.,Admin,Human Factors Strategist,Representative,Quality Assurance
1233,Carla Tromp,Contract,Active,Annandale,Pennsylvania,L1.3,Account5,Section5,Seat87,Ervin Cassin MD,Mattie Oberbrunner,Admin,Lead Data Associate,Associate,Management
3653,Clay Greenholt-Bailey,FullTime,Active,North Nelsberg,New Jersey,L1.2,Account10,Section3,Seat33,Fernando Rippin,Karla Wyman,Admin,Human Directives Strategist,Supervisor,Engineering
8365,Damon Homenick,Contract,Active,Gerhardworth,Alabama,L1.2,Account4,Section10,Seat75,Kevin Jones,Laurence Abbott-Fahey,Admin,Central Usability Facilitator,Assistant,Quality Assurance
2254,Brian Hamill,FullTime,Active,Lubowitzchester,California,L1.1,Account8,Section9,Seat60,Damon Wolf,Yolanda Bosco,Admin,Customer Usability Representative,Liaison,Engineering
1351,Gerardo McKenzie,FullTime,Inactive,Heidenreichstead,New Jersey,L1.4,Account4,Section10,Seat42,Grant Walter,Darin Frami,Admin,Global Brand Agent,Representative,Quality Assurance
1905,Gregory Hahn IV,PartTime,Active,New Alexanneborough,South Dakota,L1.5,Account2,Section1,Seat74,Madeline Bosco,Jody O'Connell,Admin,Forward Branding Supervisor,Assistant,Engineering
2665,Carl Rowe,PartTime,Active,Port Danialtown,Maryland,L1.1,Account1,Section3,Seat13,Jennifer Corkery,Jimmie Kub,Admin,Customer Group Analyst,Manager,Operations
5628,Rosemary Swift,Contract,Inactive,Cortneyburgh,Montana,L1.5,Account7,Section3,Seat95,Adrienne Waelchi,Roberta Daniel,Admin,Regional Factors Associate,Specialist,Operations
1273,Saul Zemlak,PartTime,Active,Fionaview,Montana,L1.5,Account10,Section3,Seat85,Jessie Zulauf,Preston Bashirian,Admin,National Accounts Developer,Analyst,Management
1439,Sharon Nicolas,FullTime,Active,New Goldaborough,Michigan,L1.2,Account1,Section5,Seat12,Geoffrey Funk,Calvin Leannon,Admin,Forward Assurance Representative,Orchestrator,Engineering
3549,Jerald Stanton-Beer,Contract,Inactive,Spring,Connecticut,L1.4,Account2,Section4,Seat11,Sadie Hamill,Thelma Kunde,Admin,Forward Solutions Developer,Associate,Engineering
7657,Caroline Schultz,PartTime,Active,O'Keefecester,Wyoming,L1.6,Account7,Section1,Seat9,Rolando Lueilwitz,Emmett Howe,Admin,International Marketing Designer,Manager,Engineering
9918,Corey Daugherty III,FullTime,Inactive,Fort Georgianna,Missouri,L1.5,Account5,Section2,Seat72,Rose Romaguera,Angel Bernhard,Admin,Corporate Communications Agent,Producer,Quality Assurance
5408,Lila Ward,Contract,Active,Kulashaven,Maryland,L1.3,Account2,Section1,Seat81,Camille Sipes,Ms. Mona Wilkinson,Admin,Chief Optimization Engineer,Manager,Engineering
6737,Nellie Mueller,PartTime,Active,Blickcester,Alaska,L1.4,Account1,Section4,Seat13,Ms. Catherine Jacobson DDS,Mr. Conrad Dooley,Admin,Investor Identity Engineer,Facilitator,Management
4364,Jeff Leuschke,Contract,Active,South Chasitytown,Massachusetts,L1.4,Account8,Section4,Seat8,Randy Bergstrom,Lauren Hills,Admin,Lead Group Facilitator,Developer,Operations
2906,Barbara Herman,FullTime,Active,New Jewelland,Kentucky,L1.6,Account8,Section3,Seat71,Vanessa Leffler,Stacy Stokes,Admin,Chief Assurance Executive,Manager,Quality Assurance
4011,Tyrone Streich MD,FullTime,Active,Fort Clevefort,California,L1.5,Account10,Section1,Seat8,Vicki Mraz,Earl Schoen,Admin,Customer Directives Analyst,Administrator,Operations
8781,Adrienne Schowalter,FullTime,Active,Port Jairoview,South Dakota,L1.1,Account9,Section10,Seat44,Mathew Murphy,Al Boyer IV,Admin,Senior Applications Administrator,Supervisor,Engineering
7719,Courtney Bauch,PartTime,Active,Scottsdale,North Dakota,L1.2,Account2,Section3,Seat89,Dr. Mike Gerlach,Ian Harber,Admin,Regional Intranet Planner,Executive,Engineering
1134,Mrs. Lillian Koepp,Contract,Inactive,Towson,Wisconsin,L1.1,Account10,Section4,Seat38,Dr. Wilfred Jast,Matthew Kuhic,Admin,Lead Markets Manager,Producer,Management
3514,Erika Kutch,FullTime,Active,Oklahoma City,Arkansas,L1.3,Account8,Section2,Seat88,Virgil Barrows,Mr. Andre Krajcik,Admin,Forward Assurance Strategist,Specialist,Quality Assurance
5618,Ernest Dare,PartTime,Active,Lake Evalyn,Rhode Island,L1.5,Account3,Section2,Seat37,Randal Spinka,Ian Fay,Admin,Investor Mobility Consultant,Director,Quality Assurance
4865,Kayla Stracke,PartTime,Active,Elizabeth,Washington,L1.6,Account8,Section10,Seat80,Dr. Alison Schoen,Renee Hartmann,Admin,Senior Web Officer,Supervisor,Quality Assurance
9404,Patrick Fadel,FullTime,Active,Faheyshire,Utah,L1.6,Account6,Section6,Seat45,Allan Davis,Gerardo Nader,Admin,Future Program Engineer,Analyst,Management
9233,Levi Lowe,FullTime,Inactive,North Lola,North Dakota,L1.2,Account8,Section2,Seat55,Ian Mueller,Jeannette Harris,Admin,Central Solutions Representative,Specialist,Quality Assurance
3506,Monique Hettinger,Contract,Inactive,Lake Marge,New Hampshire,L1.3,Account4,Section8,Seat58,Jeannie Wunsch,Enrique Dooley,Admin,Dynamic Program Analyst,Strategist,Quality Assurance
6807,Carolyn Kozey,Contract,Inactive,West Gordonville,North Carolina,L1.6,Account8,Section10,Seat79,Randy Leuschke,Fredrick Steuber,Admin,Product Usability Orchestrator,Consultant,Engineering
7577,Kevin Kovacek,Contract,Active,Jermaintown,Colorado,L1.3,Account5,Section1,Seat6,Danielle Bergstrom,Bennie Ruecker,Admin,Internal Tactics Analyst,Analyst,Operations
6481,Erika Sawayn,Contract,Active,Dibbertport,Kentucky,L1.1,Account4,Section10,Seat99,Carl Champlin DDS,Mr. Grady Ernser,Admin,Senior Usability Administrator,Executive,Management
7579,Clifford Frami,Contract,Inactive,Kertzmannberg,Mississippi,L1.4,Account9,Section2,Seat22,Alexander Rutherford,Geoffrey Medhurst,Admin,Human Communications Engineer,Agent,Engineering
2038,Hubert Goyette,PartTime,Inactive,New Gennaro,Idaho,L1.4,Account8,Section9,Seat98,Julius Herman,Harold Price,Admin,Customer Quality Consultant,Consultant,Management
9235,Vera Christiansen,Contract,Inactive,Margarettafurt,Indiana,L1.5,Account2,Section8,Seat88,Dr. Ricardo Wiegand,Edgar Swaniawski,Admin,Chief Communications Coordinator,Planner,Product
6583,Paulette VonRueden,PartTime,Inactive,Greenfurt,Indiana,L1.6,Account4,Section8,Seat62,Shawna O'Kon,Ramiro Sanford,Admin,Chief Operations Analyst,Director,Operations
3323,Eileen Buckridge,Contract,Inactive,San Tan Valley,Colorado,L1.2,Account1,Section3,Seat48,Clayton Weber DVM,Ed Dach,Admin,District Applications Orchestrator,Strategist,Operations
1189,Tracy Larkin,PartTime,Inactive,Sengerfurt,Hawaii,L1.1,Account8,Section9,Seat17,Marion Hammes,Shelly Hudson,Admin,Human Implementation Planner,Orchestrator,Operations
2911,Gustavo McLaughlin,PartTime,Active,Fort Tressiefort,Michigan,L1.4,Account5,Section5,Seat86,Mario Stanton,Marianne Mraz PhD,Admin,Customer Response Associate,Specialist,Management
9982,Clifton Wilderman-Schroeder,PartTime,Inactive,Dachbury,Louisiana,L1.6,Account1,Section6,Seat3,Frederick Mohr,Dianna Wolff-Breitenberg,Admin,Lead Division Strategist,Facilitator,Operations
8329,Marion Schiller,FullTime,Inactive,West Audreyshire,Alabama,L1.5,Account7,Section6,Seat20,Ryan Koss MD,Dr. Dana Kuvalis,Admin,Senior Markets Associate,Facilitator,Quality Assurance
2123,Alberta Koepp Sr.,FullTime,Inactive,North Filomena,Tennessee,L1.1,Account10,Section6,Seat34,Corey Ratke,Lester Renner-Hoppe,Admin,Regional Intranet Technician,Facilitator,Quality Assurance
8190,Larry Johnston,FullTime,Inactive,Shieldsfort,Massachusetts,L1.1,Account1,Section1,Seat69,Sandy Hirthe,Armando Rohan,Admin,Investor Directives Supervisor,Executive,Quality Assurance
8906,Delores Christiansen,PartTime,Inactive,Collierville,Delaware,L1.5,Account10,Section10,Seat49,Oliver Satterfield,Valerie Kunde,Admin,District Applications Administrator,Manager,Engineering
8766,Warren Runte,FullTime,Inactive,Jacquelynland,North Dakota,L1.4,Account5,Section10,Seat77,Miss Dolores Barton-Bogisich,Jan Doyle,Admin,National Accountability Producer,Specialist,Engineering
7399,Pauline Crooks,Contract,Inactive,Hermanton,Arizona,L1.6,Account2,Section2,Seat5,Randall Bergnaum,Lorenzo Quigley,Admin,Chief Markets Supervisor,Orchestrator,Quality Assurance
9163,Lamar Schuster Sr.,Contract,Active,Donnellstead,Nevada,L1.6,Account6,Section6,Seat93,Casey Hahn,Wilma Becker,Admin,Direct Applications Designer,Manager,Engineering
4073,Gerald Barrows,PartTime,Active,Jupiter,Hawaii,L1.5,Account2,Section3,Seat30,Leona King III,Muriel Lehner,Admin,Principal Response Planner,Coordinator,Engineering
3804,Guillermo Dibbert PhD,Contract,Inactive,West Donnie,Mississippi,L1.6,Account3,Section1,Seat95,Brad Veum,Beatrice Nolan,Admin,Regional Brand Liaison,Orchestrator,Engineering
9887,Gayle O'Kon,FullTime,Inactive,Murrayburgh,Ohio,L1.3,Account2,Section7,Seat46,Dr. Nina Sawayn,Gene Armstrong,Admin,Global Quality Agent,Orchestrator,Quality Assurance
1945,Alan Johnston,Contract,Inactive,Port Clydeborough,Maryland,L1.6,Account3,Section3,Seat85,Toby Kautzer,Mable Lowe,Admin,Chief Communications Planner,Planner,Product
2659,Francis Runte,PartTime,Inactive,South Ryanview,New York,L1.3,Account5,Section8,Seat50,Wilbert Rowe,Dr. Carlton Kuhlman,Admin,Investor Directives Strategist,Executive,Product
4663,Marlon Jaskolski,FullTime,Active,Jailynborough,Montana,L1.1,Account2,Section9,Seat25,Caroline Williamson,Barry Connelly III,Admin,Human Applications Orchestrator,Director,Engineering
3400,Colleen Koepp,Contract,Inactive,Summerville,Arkansas,L1.4,Account1,Section8,Seat13,Rosie Wilkinson,Dora Baumbach,Admin,Senior Group Developer,Engineer,Product
5339,Eleanor Gerhold,FullTime,Inactive,West Julius,Louisiana,L1.1,Account10,Section5,Seat80,Tiffany Okuneva,Elijah Herman-Walker,Admin,Human Operations Specialist,Facilitator,Management
3627,Lois Johnson,FullTime,Active,South Cleveland,Illinois,L1.5,Account1,Section5,Seat9,Leah Kub,Paulette Rohan,Admin,Internal Division Specialist,Administrator,Product
5548,Franklin Kuhn,FullTime,Inactive,Weberfort,Oregon,L1.1,Account5,Section2,Seat21,Miss Joy Mills,Isaac Roberts-Hamill,Admin,Product Markets Technician,Analyst,Product
6231,Manuel Kulas,PartTime,Inactive,Skokie,Oregon,L1.4,Account9,Section10,Seat1,Nelson Koch,Alfonso Gulgowski,Admin,Forward Solutions Agent,Engineer,Quality Assurance
9813,Josephine Bradtke,PartTime,Active,Huelside,Connecticut,L1.1,Account10,Section9,Seat56,Rosa Wehner,Natasha Johns,Admin,Global Research Supervisor,Analyst,Quality Assurance
6403,Jack Harber MD,Contract,Inactive,West Bret,South Carolina,L1.5,Account7,Section3,Seat62,Dr. Dwight VonRueden,Verna Pouros,Admin,Dynamic Integration Associate,Consultant,Operations
5747,Jodi Volkman,PartTime,Active,New Maureenbury,Texas,L1.4,Account8,Section4,Seat44,Sheri Tillman,Hattie Collins,Admin,Product Group Strategist,Liaison,Management
9830,Boyd Conn,Contract,Inactive,New Ellsworth,Michigan,L1.3,Account5,Section5,Seat86,Karla Ward,Kerry Boyer,Admin,Investor Directives Administrator,Specialist,Management
6632,Lynne Beer,FullTime,Active,Lake Joel,Hawaii,L1.1,Account5,Section7,Seat89,Lance Kertzmann,Roland Bode,Admin,Future Usability Coordinator,Engineer,Engineering
5017,Henry Robel,Contract,Active,Lake Gunnar,New Hampshire,L1.1,Account1,Section7,Seat76,Dr. Lance Jacobi,Mr. Michael Pagac,Admin,Regional Brand Planner,Administrator,Product
8103,Lee Feil,FullTime,Active,Tamiami,West Virginia,L1.1,Account10,Section4,Seat52,Clara Lebsack,Kristen Schaden,Admin,Product Research Director,Officer,Operations
3149,Vincent Thiel,PartTime,Active,Osbornebury,Florida,L1.1,Account5,Section6,Seat68,Viola Zieme,Pat Donnelly-Marquardt,Admin,National Data Officer,Assistant,Engineering
5579,Joann Breitenberg-Jaskolski Sr.,FullTime,Inactive,Alvahburgh,Illinois,L1.2,Account10,Section4,Seat79,Irma Schowalter,Johanna Jones,Admin,International Applications Consultant,Liaison,Engineering
9720,Martha Wisozk,FullTime,Active,Lake Evangelineton,Nevada,L1.5,Account1,Section4,Seat19,Rochelle Hessel,Sally Ziemann,Admin,Lead Brand Director,Coordinator,Operations
9560,Lena Shields,Contract,Inactive,East Dennis,New York,L1.6,Account4,Section2,Seat9,Paul Herzog,Miss Irene Bins,Admin,Direct Solutions Officer,Supervisor,Product
4702,Doreen Ledner,Contract,Active,Franklin,Nebraska,L1.3,Account2,Section1,Seat55,Misty Reilly,June Huel,Admin,Customer Data Representative,Liaison,Management
8841,Karen Jakubowski,FullTime,Active,Lake Manuela,Delaware,L1.4,Account5,Section10,Seat4,Susan Wiegand,Whitney Kling,Admin,Senior Applications Agent,Analyst,Engineering
9928,Nick Hintz,Contract,Active,Riverside,Arizona,L1.5,Account10,Section8,Seat70,Dr. Craig Hyatt,Shannon Hand,Admin,International Response Designer,Technician,Product
8644,Connie Renner,FullTime,Active,South Opheliacester,Colorado,L1.6,Account2,Section6,Seat64,Miss Naomi Koss,Bobby Erdman,Admin,Senior Implementation Developer,Assistant,Engineering
8809,Ross Nader,PartTime,Active,Fort Francesca,Vermont,L1.2,Account6,Section6,Seat41,Mrs. Brandy Flatley-Fadel,Terence Emard,Admin,District Usability Engineer,Consultant,Quality Assurance
9260,Mr. Jerry Lowe,PartTime,Inactive,Fernfield,Oregon,L1.5,Account1,Section5,Seat5,Jenna Spencer,Ada Sanford PhD,Admin,Principal Research Liaison,Liaison,Operations
6401,Brad Wiegand,PartTime,Active,Johncester,Arkansas,L1.5,Account8,Section4,Seat28,Elena Hyatt,Tracy McGlynn II,Admin,Human Data Specialist,Assistant,Quality Assurance
1120,Shelly Rau,PartTime,Inactive,Port Nellefort,Kentucky,L1.4,Account2,Section5,Seat8,Wesley Gorczany,Whitney Bailey,Admin,Legacy Optimization Manager,Designer,Quality Assurance
7770,Clifton Lemke,PartTime,Active,Luciusstead,Iowa,L1.1,Account10,Section3,Seat5,Kristopher Ernser,Josefina Brakus DVM,Admin,Lead Implementation Developer,Designer,Product
